GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel
2283.0,552656.08,121.51366669,37.43399171,45.48,204.82,7.542000000000002,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552656.18,121.51366567,37.43399,45.48,204.83,7.452000000000001,12.0,28.0,2.0,8,7.828125,10,,
2283.0,552656.28,121.51366452,37.43398828,45.47,204.8,7.552799999999999,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552656.38,121.51366354,37.433986600000004,45.48,204.73,7.444800000000001,12.0,29.0,2.0,8,7.6953125,10,,
2283.0,552656.47,121.51366265,37.43398508,45.47,204.71,7.498800000000001,12.0,29.0,2.0,8,7.71875,10,,
2283.0,552656.58,121.51366157,37.43398317,45.47,204.68,7.4879999999999995,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552656.68,121.5136606,37.43398144,45.47,204.71,7.4087999999999985,12.0,28.0,2.0,8,7.8125,10,,
2283.0,552656.78,121.51365963,37.43397975,45.47,204.68,7.434,12.0,28.0,2.0,8,7.7890625,10,,
2283.0,552656.88,121.51365861,37.43397795,45.47,204.66,7.552799999999999,12.0,28.0,2.0,8,7.75,10,,
2283.0,552656.98,121.51365761,37.43397624,45.47,204.65,7.7040000000000015,12.0,28.0,2.0,8,7.734375,10,,
2283.0,552657.07,121.51365669,37.43397471,45.47,204.6,7.585200000000001,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552657.18,121.51365561,37.43397282,45.47,204.55,7.5996000000000015,12.0,28.0,2.0,8,7.8515625,10,,
2283.0,552657.28,121.51365476,37.43397127,45.47,204.54,7.3980000000000015,12.0,28.0,2.0,8,7.8125,10,,
2283.0,552657.37,121.51365385,37.43396972,45.47,204.55,7.5204,12.0,28.0,2.0,8,7.7890625,10,,
2283.0,552657.48,121.51365273,37.43396773,45.47,204.5,7.480799999999999,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552657.57,121.51365184,37.43396618,45.47,204.52,7.506,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552657.68,121.51365061,37.43396418,45.47,204.55,7.6572,12.0,28.0,2.0,8,7.828125,10,,
2283.0,552657.78,121.51364966,37.43396243,45.47,204.51,7.808400000000002,12.0,28.0,2.0,8,7.8828125,10,,
2283.0,552657.88,121.51364871,37.43396081,45.47,204.46,7.700399999999999,12.0,28.0,2.0,8,7.8125,10,,
2283.0,552657.98,121.51364773,37.43395909,45.47,204.44,7.574400000000002,12.0,28.0,2.0,8,7.734375,10,,
2283.0,552658.08,121.51364679999999,37.43395738,45.47,204.42,7.524,12.0,28.0,2.0,8,7.734375,10,,
2283.0,552658.17,121.51364591,37.43395581,45.47,204.47,7.5996000000000015,12.0,28.0,2.0,8,7.75,10,,
2283.0,552658.28,121.51364466,37.43395368,45.46,204.47,7.7292,12.0,30.0,2.0,8,7.8125,10,,
2283.0,552658.38,121.51364371,37.43395193,45.46,204.42,7.628400000000001,12.0,30.0,2.0,8,7.8828125,10,,
2283.0,552658.47,121.51364284,37.43395026,45.46,204.43,7.5816,12.0,30.0,2.0,8,7.8515625,10,,
2283.0,552658.58,121.51364176,37.43394839,45.46,204.39,7.6392,12.0,30.0,2.0,8,7.7734375,10,,
2283.0,552658.68,121.51364085,37.43394679,45.46,204.33,7.6068,12.0,30.0,2.0,8,7.7890625,10,,
2283.0,552658.77,121.51363995,37.43394523,45.46,204.35,7.6572,12.0,30.0,2.0,8,7.8125,10,,
2283.0,552658.88,121.51363884,37.43394326,45.46,204.35,7.6536,12.0,29.0,2.0,8,7.8671875,10,,
2283.0,552658.98,121.51363786,37.43394151,45.46,204.32,7.5276,12.0,29.0,2.0,8,7.90625,10,,
2283.0,552659.08,121.51363686,37.43393979,45.46,204.29,7.516800000000001,12.0,28.0,2.0,8,7.90625,10,,
2283.0,552659.18,121.51363591,37.43393807,45.46,204.23,7.444800000000001,12.0,28.0,2.0,8,7.8515625,10,,
2283.0,552659.27,121.51363492,37.43393617,45.45,204.22,7.6572,12.0,29.0,2.0,8,7.7734375,10,,
2283.0,552659.37,121.51363396,37.43393442,45.45,204.18,7.732800000000001,12.0,29.0,2.0,8,7.7734375,10,,
2283.0,552659.48,121.51363284,37.43393243,45.45,204.17,7.7652,12.0,29.0,2.0,8,7.7734375,10,,
2283.0,552659.58,121.51363184,37.43393069,45.45,204.12,7.642800000000001,12.0,29.0,2.0,8,7.8671875,10,,
2283.0,552659.68,121.51363082,37.43392911,45.45,204.07,7.524,12.0,29.0,2.0,8,7.828125,10,,
2283.0,552659.78,121.51362985,37.43392739,45.45,204.02,7.506,12.0,29.0,2.0,8,7.7734375,10,,
2283.0,552659.87,121.51362902,37.43392598,45.44,204.08,7.4916,12.0,29.0,2.0,8,7.734375,10,,
2283.0,552659.98,121.51362796,37.43392406,45.44,204.1,7.516800000000001,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552660.07,121.51362707,37.433922499999994,45.44,204.11,7.5816,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552660.18,121.51362604,37.43392061,45.44,204.08,7.4952,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552660.28,121.51362509,37.43391882,45.44,204.04,7.506,12.0,30.0,2.0,8,7.71875,10,,
2283.0,552660.37,121.51362424,37.43391728,45.44,204.05,7.5312,12.0,30.0,2.0,8,7.71875,10,,
2283.0,552660.48,121.51362324,37.43391556,45.44,204.04,7.5636,12.0,29.0,2.0,8,7.734375,10,,
2283.0,552660.58,121.51362231,37.43391383,45.44,204.01,7.426800000000001,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552660.68,121.51362151,37.43391226,45.44,204.03,7.351199999999999,12.0,29.0,2.0,8,7.828125,10,,
2283.0,552660.78,121.51362051,37.43391053,45.44,204.08,7.362,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552660.88,121.51361927,37.43390867,45.44,204.05,7.574400000000002,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552660.97,121.51361845,37.43390715,45.44,203.91,7.6392,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552661.07,121.51361759,37.43390564,45.44,203.88,7.538399999999998,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552661.18,121.51361652,37.4339037,45.43,203.93,7.65,12.0,29.0,2.0,8,7.8828125,10,,
2283.0,552661.28,121.51361547,37.43390197,45.43,203.93,7.6968,12.0,31.0,2.0,8,7.921875,10,,
2283.0,552661.38,121.51361455,37.43390023,45.43,203.86,7.556400000000001,12.0,31.0,2.0,8,7.90625,10,,
2283.0,552661.47,121.5136138,37.43389899,45.43,203.86,7.416,12.0,31.0,2.0,8,7.8828125,10,,
2283.0,552661.57,121.51361281,37.43389726,45.43,203.9,7.480799999999999,12.0,31.0,2.0,8,7.8125,10,,
2283.0,552661.68,121.51361154,37.43389511,45.43,203.89,7.577999999999999,12.0,31.0,2.0,8,7.8125,10,,
2283.0,552661.78,121.51361055,37.43389337,45.42,203.87,7.8264,12.0,31.0,2.0,8,7.828125,10,,
2283.0,552661.88,121.51360947,37.43389156,45.43,203.79,7.7652,12.0,30.0,2.0,8,7.8515625,10,,
2283.0,552661.98,121.51360851,37.43388983,45.43,203.74,7.585200000000001,12.0,30.0,2.0,8,7.90625,10,,
2283.0,552662.08,121.5136078,37.43388842,45.43,203.73,7.542000000000002,12.0,30.0,2.0,8,7.8828125,10,,
2283.0,552662.17,121.51360695,37.43388686,45.43,203.75,7.4879999999999995,12.0,30.0,2.0,8,7.828125,10,,
2283.0,552662.28,121.51360597,37.43388503,45.42,203.76,7.4772,12.0,29.0,2.0,8,7.828125,10,,
2283.0,552662.38,121.51360503,37.43388329,45.42,203.79,7.434,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552662.47,121.51360395,37.43388143,45.42,203.82,7.6176,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552662.57,121.51360304,37.43387971,45.42,203.74,7.614000000000001,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552662.68,121.51360193,37.43387762,45.42,203.69,7.506,12.0,28.0,2.0,8,7.8125,10,,
2283.0,552662.78,121.51360099,37.4338759,45.42,203.7,7.5816,12.0,28.0,2.0,8,7.734375,10,,
2283.0,552662.88,121.51360004,37.43387419,45.42,203.66,7.585200000000001,12.0,28.0,2.0,8,7.6796875,10,,
2283.0,552662.97,121.51359919,37.43387263,45.42,203.64,7.4736,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552663.08,121.5135983,37.433870899999995,45.41,203.61,7.2576,12.0,28.0,2.0,8,7.7734375,10,,
2283.0,552663.17,121.51359742,37.43386937,45.41,203.68,7.279199999999999,12.0,28.0,2.0,8,7.8125,10,,
2283.0,552663.28,121.51359606,37.43386718,45.41,203.67,7.5348,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552663.37,121.51359524,37.43386564,45.41,203.6,7.628400000000001,12.0,29.0,2.0,8,7.71875,10,,
2283.0,552663.48,121.51359431,37.43386381,45.41,203.63,7.5276,12.0,29.0,2.0,8,7.734375,10,,
2283.0,552663.57,121.51359340000002,37.43386224,45.41,203.77,7.5276,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552663.68,121.51359217,37.43386022,45.41,203.81,7.642800000000001,12.0,29.0,2.0,8,7.8671875,10,,
2283.0,552663.78,121.51359126,37.43385852,45.41,203.76,7.7112,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552663.88,121.51359045,37.43385703,45.41,203.76,7.5024000000000015,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552663.98,121.51358948,37.4338553,45.41,203.84,7.218,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552664.08,121.51358855,37.43385372,45.4,203.97,7.2864,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552664.17,121.51358763,37.43385217,45.41,204.04,7.718400000000001,12.0,29.0,2.0,8,7.9453125,10,,
2283.0,552664.28,121.51358615,37.43384973,45.4,204.01,7.8012,12.0,30.0,2.0,8,7.8515625,10,,
2283.0,552664.38,121.51358519,37.43384802,45.4,203.95,7.8012,12.0,30.0,2.0,8,7.90625,10,,
2283.0,552664.48,121.51358435,37.43384661,45.4,203.94,7.6968,12.0,30.0,2.0,8,7.9609375,10,,
2283.0,552664.58,121.5135834,37.43384487,45.4,204.0,7.5816,12.0,30.0,2.0,8,7.8828125,10,,
2283.0,552664.67,121.51358259,37.43384338,45.4,204.11,7.4232,12.0,29.0,2.0,8,7.8828125,10,,
2283.0,552664.77,121.51358162,37.43384163,45.4,204.2,7.5204,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552664.88,121.51358048,37.43383961,45.39,204.22,7.542000000000002,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552664.97,121.51357963,37.43383805,45.39,204.22,7.596,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552665.08,121.5135785,37.43383605,45.39,204.29,7.6212,12.0,28.0,2.0,8,7.8828125,10,,
2283.0,552665.18,121.51357751,37.43383431,45.39,204.33,7.7040000000000015,12.0,28.0,2.0,8,7.8828125,10,,
2283.0,552665.27,121.51357639999999,37.43383269,45.39,204.35,7.862400000000001,12.0,30.0,2.0,8,7.90625,10,,
2283.0,552665.37,121.51357541,37.43383098,45.39,204.32,7.556400000000001,12.0,30.0,2.0,8,7.921875,10,,
2283.0,552665.48,121.5135745,37.43382944,45.39,204.34,7.3044,12.0,30.0,2.0,8,7.7734375,10,,
2283.0,552665.58,121.51357351,37.43382775,45.39,204.41,7.4016,12.0,30.0,2.0,8,7.734375,10,,
2283.0,552665.68,121.51357245,37.43382599,45.39,204.48,7.484400000000001,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552665.78,121.51357143,37.43382427,45.39,204.55,7.4700000000000015,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552665.87,121.51357042,37.43382259,45.39,204.61,7.5348,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552665.97,121.51356945,37.43382088,45.39,204.63,7.5312,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552666.08,121.5135683,37.43381888,45.38,204.68,7.542000000000002,12.0,29.0,2.0,8,7.828125,10,,
2283.0,552666.18,121.51356733,37.43381719,45.38,204.68,7.6032,12.0,29.0,2.0,8,7.734375,10,,
2283.0,552666.28,121.51356634,37.433815700000004,45.39,204.66,7.6716,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552666.37,121.51356544,37.43381417,45.39,204.66,7.308,12.0,29.0,2.0,8,7.828125,10,,
2283.0,552666.48,121.51356444,37.43381231,45.38,204.7,7.1676,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552666.58,121.51356342,37.43381061,45.38,204.79,7.1964000000000015,12.0,29.0,2.0,8,7.8125,10,,
2283.0,552666.68,121.51356219,37.43380861,45.38,204.86,7.538399999999998,12.0,29.0,2.0,8,7.734375,10,,
2283.0,552666.78,121.51356123,37.43380691,45.38,204.84,7.718400000000001,12.0,29.0,2.0,8,7.7890625,10,,
2283.0,552666.88,121.51356026,37.43380514,45.38,204.82,7.5816,12.0,29.0,2.0,8,7.8515625,10,,
2283.0,552666.97,121.51355937,37.43380361,45.38,204.86,7.516800000000001,12.0,29.0,2.0,8,7.8671875,10,,
2283.0,552667.08,121.51355829999999,37.43380179,45.38,204.91,7.444800000000001,12.0,28.0,2.0,8,7.828125,10,,
2283.0,552667.18,121.51355733,37.4338001,45.38,204.95,7.394399999999999,12.0,28.0,2.0,8,7.7890625,10,,
2283.0,552667.28,121.51355643,37.43379842,45.38,205.0,7.354800000000001,12.0,30.0,2.0,8,7.75,10,,
2283.0,552667.38,121.51355543,37.43379671,45.38,205.08,7.369200000000001,12.0,30.0,2.0,8,7.7734375,10,,
2283.0,552667.48,121.51355423,37.43379469,45.38,205.12,7.5816,12.0,30.0,2.0,8,7.8671875,10,,
2283.0,552667.57,121.51355331,37.43379315,45.38,205.14,7.6212,12.0,30.0,2.0,8,7.8515625,10,,
