GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel
2283.0,549583.98,121.51309865,37.43185089999999,44.58,163.36,2.9556,12.0,26.0,2.0,3,2.8515625,3,,
2283.0,549584.07,121.51309891,37.43185041,44.58,163.19,2.8656,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549584.18,121.51309913,37.43184966,44.58,163.25,2.5056,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549584.28,121.51309916,37.43184859,44.57,163.53,2.6784,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549584.37,121.51309942,37.43184802,44.58,163.45,3.0348,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549584.48,121.51309978,37.43184763,44.58,163.36,2.8116000000000003,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549584.58,121.51310005,37.43184695,44.58,163.47,2.6639999999999997,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549584.67,121.51310036,37.43184625,44.58,163.48,2.7,12.0,27.0,2.0,3,2.90625,3,,
2283.0,549584.78,121.51310061,37.43184549,44.58,163.54,2.8116000000000003,12.0,27.0,2.0,3,2.90625,3,,
2283.0,549584.88,121.51310086,37.43184437,44.58,163.64,3.1428000000000003,12.0,26.0,2.0,3,2.8828125,3,,
2283.0,549584.98,121.51310115,37.43184373,44.58,163.51,2.9448,12.0,26.0,2.0,3,2.8828125,3,,
2283.0,549585.08,121.51310132,37.43184345,44.58,163.57,2.5416,12.0,26.0,2.0,3,2.8828125,3,,
2283.0,549585.17,121.51310151,37.43184281,44.58,163.72,2.9016,12.0,26.0,2.0,3,2.8828125,3,,
2283.0,549585.28,121.51310211,37.43184149,44.58,163.63,3.0312,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549585.38,121.51310236,37.431840799999996,44.58,163.65,2.8476000000000004,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549585.48,121.51310256,37.43184019,44.58,163.65,2.826,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549585.57,121.5131028,37.43183958,44.58,163.67,2.5956,12.0,27.0,2.0,3,2.8515625,3,,
2283.0,549585.68,121.51310305,37.43183834,44.58,163.83,2.7432000000000003,12.0,27.0,2.0,3,2.8515625,3,,
2283.0,549585.77,121.51310328,37.43183775,44.58,163.74,3.2616,12.0,27.0,2.0,3,2.8515625,3,,
2283.0,549585.88,121.51310357,37.43183736,44.58,163.61,2.772,12.0,27.0,2.0,3,2.8515625,3,,
2283.0,549585.98,121.51310377,37.43183664,44.58,163.79,2.5452,12.0,27.0,2.0,3,2.828125,3,,
2283.0,549586.08,121.51310397,37.43183574,44.58,163.94,2.9304,12.0,27.0,2.0,3,2.8125,3,,
2283.0,549586.18,121.51310423,37.43183509,44.58,163.88,2.8548,12.0,27.0,2.0,3,2.8125,3,,
2283.0,549586.28,121.51310431,37.4318346,44.58,163.93,2.7648,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549586.38,121.51310457,37.43183395,44.58,163.92,2.7036,12.0,28.0,2.0,3,2.7734375,3,,
2283.0,549586.48,121.5131048,37.431833399999995,44.58,163.99,2.5128,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549586.58,121.51310503,37.43183275,44.58,163.99,2.9772,12.0,28.0,2.0,3,2.7734375,3,,
2283.0,549586.67,121.51310514,37.43183325,44.58,163.81,2.5956,12.0,28.0,2.0,3,2.75,3,,
2283.0,549586.78,121.51310538,37.43183251,44.58,163.92,2.5452,12.0,28.0,2.0,3,2.75,3,,
2283.0,549586.88,121.51310558,37.43183178,44.58,163.96,2.772,12.0,27.0,2.0,3,2.734375,3,,
2283.0,549586.97,121.51310579999999,37.43183121,44.58,163.97,2.5416,12.0,27.0,2.0,3,2.71875,3,,
2283.0,549587.08,121.51310595,37.43183051,44.58,164.05,2.5956,12.0,27.0,2.0,3,2.6953125,3,,
2283.0,549587.18,121.5131062,37.4318299,44.58,164.0,2.6172,12.0,27.0,2.0,3,2.6953125,3,,
2283.0,549587.28,121.51310633,37.4318294,44.58,164.04,2.4228,12.0,28.0,2.0,3,2.71875,3,,
2283.0,549587.37,121.51310651,37.43182885,44.58,164.02,2.5488,12.0,28.0,2.0,3,2.71875,3,,
2283.0,549587.48,121.51310669,37.43182842,44.58,163.99,2.4876,12.0,28.0,2.0,3,2.734375,3,,
2283.0,549587.58,121.51310686,37.43182778,44.58,164.04,2.6604,12.0,28.0,2.0,3,2.7734375,3,,
2283.0,549587.68,121.51310707,37.43182719,44.58,163.97,2.7468,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549587.78,121.51310731,37.43182655,44.58,164.03,2.3328,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549587.88,121.51310743,37.43182572,44.58,164.27,2.6460000000000004,12.0,28.0,2.0,3,2.828125,3,,
2283.0,549587.98,121.51310771,37.43182509,44.58,164.22,3.0852,12.0,28.0,2.0,3,2.8515625,3,,
2283.0,549588.08,121.513108,37.431824600000006,44.58,164.16,2.6388,12.0,28.0,2.0,3,2.8671875,3,,
2283.0,549588.18,121.51310822,37.43182393,44.58,164.25,2.6460000000000004,12.0,28.0,2.0,3,2.8671875,3,,
2283.0,549588.28,121.51310861,37.43182298,44.58,164.24,2.826,12.0,29.0,2.0,3,2.90625,3,,
2283.0,549588.38,121.51310883,37.4318223,44.58,164.26,2.8224,12.0,29.0,2.0,3,2.90625,3,,
2283.0,549588.48,121.51310898,37.43182144,44.58,164.26,2.9556,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549588.57,121.51310919999999,37.43182083,44.58,164.25,2.4444000000000004,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549588.68,121.51310953,37.43181984,44.58,164.37,2.6424,12.0,28.0,2.0,3,2.9453125,3,,
2283.0,549588.78,121.51310974,37.43181914,44.58,164.4,3.2112000000000003,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549588.88,121.51310996,37.43181848,44.57,164.26,3.0239999999999996,12.0,28.0,2.0,3,2.9453125,3,,
2283.0,549588.98,121.51311017,37.43181777,44.57,164.35,2.592,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549589.07,121.51311026,37.43181711,44.57,164.51,2.8944,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549589.17,121.51311052,37.43181645,44.57,164.46,2.772,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549589.28,121.51311066,37.43181578,44.58,164.54,2.8872000000000004,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549589.38,121.51311090000002,37.43181514,44.58,164.49,2.9016,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549589.48,121.51311117,37.43181479,44.58,164.42,2.4624,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549589.58,121.51311138,37.43181408,44.57,164.59,2.6388,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549589.68,121.51311169,37.43181281,44.58,164.65,3.0888,12.0,27.0,2.0,3,2.90625,3,,
2283.0,549589.77,121.51311193,37.43181221,44.58,164.55,2.8116000000000003,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549589.88,121.51311213,37.43181159,44.57,164.65,2.7576,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549589.98,121.51311233,37.43181092,44.58,164.69,2.7864,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549590.08,121.51311262,37.43181023,44.57,164.72,2.7,12.0,27.0,2.0,3,2.8828125,3,,
2283.0,549590.18,121.51311283,37.43180955,44.57,164.79,2.9124000000000003,12.0,27.0,2.0,3,2.8671875,3,,
2283.0,549590.28,121.51311304,37.43180924,44.58,164.67,2.7612,12.0,28.0,2.0,3,2.8515625,3,,
2283.0,549590.37,121.51311325,37.43180863,44.58,164.76,2.4876,12.0,28.0,2.0,3,2.8125,3,,
2283.0,549590.48,121.51311342,37.43180742,44.58,164.92,2.7324,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549590.58,121.51311366,37.43180678,44.58,164.85,2.9124000000000003,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549590.67,121.51311385,37.43180645,44.58,164.88,2.6352,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549590.78,121.51311408,37.43180573,44.58,164.97,2.6928,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549590.87,121.51311427,37.43180509,44.58,164.99,2.6064,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549590.98,121.51311448,37.43180438,44.58,165.06,2.7288,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549591.08,121.51311469,37.43180381,44.58,165.03,2.6964,12.0,29.0,2.0,3,2.75,3,,
2283.0,549591.18,121.51311489999999,37.43180316,44.58,165.05,2.358,12.0,29.0,2.0,3,2.734375,3,,
2283.0,549591.28,121.51311527,37.4318021,44.57,165.17,2.6460000000000004,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549591.37,121.5131155,37.43180154,44.57,165.06,2.9016,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549591.48,121.51311565,37.43180115,44.57,165.13,2.5884,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549591.58,121.51311583,37.43180051,44.57,165.24,2.3868,12.0,29.0,2.0,3,2.75,3,,
2283.0,549591.68,121.51311606,37.431799600000005,44.57,165.28,2.61,12.0,29.0,2.0,3,2.75,3,,
2283.0,549591.78,121.51311624,37.43179898,44.57,165.29,2.7864,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549591.88,121.51311626,37.43179862,44.57,165.24,2.4372000000000003,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549591.98,121.51311645,37.43179798,44.57,165.31,2.4084000000000003,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549592.08,121.51311670000001,37.43179709,44.57,165.43,2.718,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549592.18,121.51311691,37.43179646,44.57,165.35,2.9376,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549592.28,121.51311736,37.43179894,44.56,164.99,2.25,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549592.37,121.51311751,37.43179837,44.56,165.18,2.4120000000000004,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.48,121.51311792,37.43179534,44.56,165.36,2.8764000000000003,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.58,121.51311815,37.43179475,44.57,165.28,2.7324,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.68,121.51311821,37.43179522,44.57,165.25,2.2716000000000003,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.78,121.51311840000001,37.43179457,44.57,165.4,2.4120000000000004,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.87,121.51311869,37.43179365,44.57,165.46,2.8404000000000003,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549592.98,121.51311895,37.43179299,44.57,165.38,2.8296,12.0,29.0,2.0,3,2.828125,3,,
