GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel,均值,方差,标准差,均方根误差
2283.0,551884.62,121.5153621,37.43334163,60.13,268.5,5.0148,12.0,29.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551884.73,121.51536032,37.43334145,60.12,268.72,5.0364,12.0,29.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551884.83,121.51535873,37.43334143,60.1,269.03,4.9536,12.0,29.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551884.92,121.51535727,37.43334138,60.08,269.3,5.1732000000000005,12.0,29.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.02,121.51535571,37.43334125,60.07,269.34,5.1048,12.0,29.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.12,121.51535413,37.43334122,60.05,269.37,5.1264,12.0,29.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.22,121.51535252,37.43334123,60.04,269.39,4.8708,12.0,29.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.32,121.51535019,37.43334142,60.02,269.59,5.0076,12.0,29.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.42,121.51534859,37.43334137,60.01,269.56,5.5332,12.0,29.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.52,121.51534755,37.43334137,59.99,269.53,5.122800000000002,12.0,29.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.62,121.51534592,37.43334134,59.98,269.72,5.1876000000000015,12.0,29.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.72,121.51534428,37.43334115,59.96,269.75,5.346,12.0,28.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.82,121.51534265,37.43334106,59.93,269.8,4.9895999999999985,12.0,28.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551885.92,121.51534102,37.43334104,59.91,269.92,5.0615999999999985,12.0,28.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.02,121.51533944,37.43334097,59.9,269.89,5.2416,12.0,28.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.12,121.51533837,37.43334096,59.89,269.57,5.1588,12.0,28.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.22,121.51533640000001,37.43334123,59.88,269.49,4.1616,12.0,28.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.33,121.51533466,37.43334139,59.87,269.57,4.6044,12.0,28.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.43,121.51533348,37.43334135,59.86,269.4,5.4971999999999985,12.0,28.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.52,121.51533212,37.43334133,59.86,269.05,5.0256,12.0,28.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.62,121.51533045,37.43334154,59.84,269.15,4.5539999999999985,12.0,28.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.72,121.51532883,37.43334153,59.83,269.29,5.1084000000000005,12.0,28.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.83,121.51532751,37.433341600000006,59.82,269.18,5.1588,12.0,28.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551886.93,121.51532596,37.433341600000006,59.8,269.12,4.968,12.0,28.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.03,121.51532424,37.43334166,59.79,268.98,4.752000000000002,12.0,28.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.12,121.51532284,37.43334172,59.78,269.05,4.8348,12.0,28.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.22,121.51532132,37.43334176,59.77,268.98,5.1372,12.0,28.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.33,121.51532003,37.43334174,59.76,268.82,4.7412,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.43,121.51531886,37.43334174,59.75,268.86,4.5144,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.53,121.51531734,37.433341799999994,59.74,268.94,4.788,12.0,29.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.62,121.51531602,37.43334173,59.73,268.65,5.0904,12.0,29.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.72,121.51531452,37.43334178,59.72,268.53,4.4424,12.0,29.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.82,121.51531295,37.43334175,59.7,268.71,4.3416,12.0,29.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551887.93,121.51531146,37.43334158,59.68,268.78,4.9716000000000005,12.0,29.0,2.0,5,4.6328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.03,121.5153091,37.43334153,59.66,268.61,5.3532,12.0,28.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.13,121.51530756,37.43334144,59.65,268.55,5.058,12.0,28.0,2.0,5,4.7109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.22,121.51530613,37.43334142,59.63,268.75,4.4316,12.0,28.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.32,121.51530456,37.43334149,59.62,268.66,5.0436000000000005,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.42,121.51530308,37.43334153,59.62,268.45,5.338800000000001,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.52,121.51530218,37.43334137,59.61,268.13,4.7772,12.0,29.0,2.0,5,4.84375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.63,121.51530054,37.43334144,59.6,268.2,4.1508,12.0,29.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.72,121.51529827,37.43334146,59.58,268.43,4.5216,12.0,29.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.82,121.51529682,37.43334143,59.58,268.21,5.1804000000000014,12.0,29.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551888.92,121.51529673,37.4333411,59.58,267.93,4.8672,12.0,29.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.02,121.51529523,37.43334107,59.57,267.8,4.806,12.0,29.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.12,121.51529348,37.4333411,59.54,267.78,4.7232,12.0,29.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.22,121.51529193,37.43334109,59.54,267.68,5.1588,12.0,29.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.33,121.51529036,37.43334112,59.52,267.63,5.0976,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.42,121.51528752,37.433341399999996,59.5,267.52,5.122800000000002,12.0,30.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.52,121.51528598,37.43334126,59.49,267.4,4.644,12.0,30.0,2.0,5,5.0703125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.62,121.51528436,37.43334123,59.47,267.59,4.8492,12.0,30.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.72,121.51528436,37.43334039,59.47,267.32,5.3856,12.0,30.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.82,121.51528083,37.43334067,59.44,266.86,5.166,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551889.92,121.51527928,37.43334059,59.43,266.71,4.2732,12.0,30.0,2.0,5,5.109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.02,121.51527767,37.4333406,59.42,266.77,4.4639999999999995,12.0,30.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.12,121.51527655,37.43334037,59.42,266.41,5.5188,12.0,29.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.23,121.51527264,37.43334093,59.41,265.97,5.4072000000000005,12.0,29.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.32,121.51527123,37.43334092,59.4,265.88,4.5072,12.0,29.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.42,121.51526961,37.43334086,59.39,265.94,5.112,12.0,29.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.52,121.51526983,37.43334028,59.39,265.75,5.0796,12.0,29.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.62,121.5152683,37.43334006,59.37,265.67,5.0868,12.0,29.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.72,121.51526643,37.43334015,59.36,265.67,5.112,12.0,29.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.82,121.51526483,37.43333998,59.35,265.48,5.0760000000000005,12.0,29.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551890.92,121.51526283,37.43334025,59.33,265.49,4.7304,12.0,29.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.02,121.51526127,37.43334024,59.33,265.25,5.4251999999999985,12.0,29.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.12,121.51526102,37.43334033,59.33,264.82,5.0004,12.0,29.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.22,121.51525947,37.43334034,59.32,264.69,4.5684,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.32,121.51525771,37.43333996,59.32,264.59,4.896000000000001,12.0,30.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.42,121.51525622,37.43333975,59.31,264.35,5.0615999999999985,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.52,121.51525531,37.43333952,59.3,264.26,4.7988,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.62,121.51525381,37.43333929,59.29,264.34,4.6404,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.72,121.51525233,37.43333874,59.27,264.3,5.1012,12.0,30.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.82,121.51525090000001,37.43333856,59.26,264.06,4.7844,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551891.92,121.51524925,37.43333842,59.24,264.03,4.2624,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.02,121.51524773,37.43333842,59.24,264.08,4.896000000000001,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.12,121.51524640000001,37.4333382,59.22,263.88,4.9932,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.22,121.51524487,37.43333812,59.21,263.98,4.7304,12.0,30.0,2.0,5,4.7109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.32,121.51524313,37.43333798,59.2,263.96,4.9248,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.42,121.51524144,37.43333804,59.19,263.82,4.7268,12.0,30.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.52,121.51523993,37.43333798,59.18,263.74,4.788,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.62,121.51523843,37.43333788,59.17,263.65,4.8528,12.0,30.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.72,121.51523689999999,37.43333778,59.16,263.62,5.122800000000002,12.0,30.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.82,121.51523533,37.43333765,59.14,263.63,5.1588,12.0,30.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551892.92,121.51523384,37.43333747,59.13,263.6,4.788,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.02,121.51523226,37.43333729,59.12,263.78,5.0688,12.0,30.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.12,121.51523078,37.43333694,59.11,263.85,5.324400000000002,12.0,30.0,2.0,5,5.109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.22,121.51522920000001,37.43333669,59.09,263.79,5.5764,12.0,30.0,2.0,5,5.1484375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.32,121.51522738,37.43333633,59.07,263.8,5.022,12.0,30.0,2.0,5,5.2265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.42,121.51522571,37.43333615,59.05,264.03,4.8276,12.0,30.0,2.0,5,5.203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.53,121.51522401,37.43333593,59.04,264.14,5.292000000000001,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.62,121.51522257,37.43333575,59.02,263.91,5.6484,12.0,30.0,2.0,5,5.28125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.72,121.51522099,37.43333542,59.01,263.72,5.1912,12.0,30.0,2.0,5,5.28125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.82,121.51521934,37.433335299999996,59.0,263.83,4.7016,12.0,30.0,2.0,5,5.375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551893.92,121.51521758,37.43333513,58.98,263.99,5.2884,12.0,30.0,2.0,5,5.3359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.02,121.51521606,37.43333489,58.98,263.6,5.652,12.0,30.0,2.0,5,5.3359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.12,121.51521448,37.4333347,58.97,263.42,4.7232,12.0,30.0,2.0,5,5.4375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.22,121.51521282,37.43333457,58.96,263.51,5.1732000000000005,12.0,30.0,2.0,5,5.359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.32,121.51521149,37.43333457,58.94,263.29,5.338800000000001,12.0,30.0,2.0,5,5.296875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.42,121.51520982,37.43333448,58.94,263.16,5.702400000000001,12.0,30.0,2.0,5,5.296875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.52,121.51520914,37.43333409,58.94,262.87,5.0148,12.0,30.0,2.0,5,5.265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.62,121.51520740000001,37.43333401,58.92,263.13,4.968,12.0,30.0,2.0,5,5.3359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.72,121.51520589,37.43333364,58.92,263.11,5.8644,12.0,30.0,2.0,5,5.296875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.82,121.51520430000001,37.43333337,58.9,262.86,5.1048,12.0,30.0,2.0,5,5.296875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551894.92,121.51520239,37.43333328,58.89,263.28,5.2704,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.02,121.51520078,37.43333302,58.88,263.32,5.4144000000000005,12.0,30.0,2.0,5,5.265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.12,121.51519918,37.433332799999995,58.86,263.41,5.2884,12.0,30.0,2.0,5,5.265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.22,121.51519753,37.4333326,58.85,263.56,5.1444,12.0,30.0,2.0,5,5.2421875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.32,121.51519597,37.43333246,58.83,263.69,4.9319999999999995,12.0,30.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.42,121.51519434,37.4333323,58.82,263.93,5.8068,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.53,121.51519429,37.43333169,58.81,263.86,4.9788000000000014,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.63,121.51519317,37.43333144,58.81,264.13,4.7052,12.0,30.0,2.0,5,5.0703125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.73,121.5151916,37.43333131,58.8,264.38,5.259600000000002,12.0,30.0,2.0,5,5.203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.83,121.51519002,37.43333115,58.79,264.45,5.2776,12.0,30.0,2.0,5,5.0703125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551895.92,121.51518813,37.43333095,58.77,264.74,5.0868,12.0,30.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.02,121.51518654,37.43333078,58.76,264.86,5.0868,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.12,121.51518463,37.433330600000005,58.75,265.12,5.417999999999999,12.0,30.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.22,121.51518311,37.43333043,58.74,264.93,4.9824,12.0,30.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.32,121.51518043,37.43333038,58.72,265.22,4.9608,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.42,121.51517885,37.43333029,58.71,265.41,4.9176,12.0,30.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.52,121.51517709999999,37.43332988,58.68,265.5,5.2848,12.0,29.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.62,121.51517556,37.43332982,58.68,265.44,4.9895999999999985,12.0,29.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.72,121.51517319,37.43332977,58.66,265.59,4.6116,12.0,29.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.82,121.51517167,37.43332968,58.65,265.64,5.1876000000000015,12.0,29.0,2.0,5,4.765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551896.92,121.51517037,37.43332951,58.63,265.53,4.888800000000002,12.0,29.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.03,121.51516809,37.43332953,58.62,265.6,4.806,12.0,28.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.12,121.51516672,37.43332943,58.6,265.82,4.4172,12.0,28.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.22,121.51516525,37.43332941,58.6,266.08,5.004,12.0,28.0,2.0,5,4.578125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.32,121.51516435,37.4333294,58.59,266.06,5.0472,12.0,30.0,2.0,5,4.65625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.43,121.51516249,37.43332943,58.58,266.22,4.5396,12.0,30.0,2.0,5,4.6328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.52,121.51516106,37.43332949,58.57,266.58,4.9068000000000005,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.62,121.51515953,37.43332941,58.56,266.44,5.4576,12.0,30.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.72,121.51515793,37.43332942,58.55,266.49,5.1768,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.82,121.51515635,37.4333293,58.53,266.45,4.8348,12.0,30.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551897.92,121.51515472,37.43332932,58.52,266.6,4.8492,12.0,30.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.02,121.51515328,37.43332915,58.51,266.33,5.2704,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.12,121.51515213,37.43332902,58.5,266.23,4.7016,12.0,30.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.22,121.51515065,37.43332891,58.49,266.53,3.9456,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.32,121.51514674,37.43332926,58.5,267.37,4.9248,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.42,121.5151452,37.43332913,58.49,267.57,6.0876,12.0,30.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.52,121.51514676,37.4333286,58.5,267.55,5.2992,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.62,121.51514497,37.43332852,58.47,268.26,4.59,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.72,121.51514327,37.43332839,58.45,268.93,5.3064,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.82,121.51514181,37.43332821,58.44,269.08,5.9472,12.0,30.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551898.92,121.5151402,37.43332815,58.43,269.15,5.7132,12.0,30.0,2.0,5,5.2265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551899.02,121.51513845,37.43332826,58.41,269.63,4.6080000000000005,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
