GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,370096.31,121.5129497,37.43357152,44.75,354.49,2.5164,3,2.7890625,3
2284.0,370096.41,121.51294958,37.43357217,44.75,354.49,2.79,3,2.7890625,3
2284.0,370096.51,121.51294945,37.43357288,44.74,354.54,2.7,3,2.7890625,3
2284.0,370096.61,121.51294936,37.43357354,44.75,354.52,2.664,3,2.8125,3
2284.0,370096.71,121.51294924,37.4335742,44.75,354.43,2.7288,3,2.8125,3
2284.0,370096.82,121.51294912,37.43357493,44.75,354.37,2.6784,3,2.8125,3
2284.0,370096.91,121.51294902,37.43357554,44.75,354.38,2.574,3,2.828125,3
2284.0,370097.01,121.51294887,37.43357616,44.75,354.33,2.4732000000000003,3,2.7890625,3
2284.0,370097.11,121.51294875,37.43357679,44.75,354.33,2.556,3,2.7890625,3
2284.0,370097.21,121.51294863,37.43357747,44.75,354.37,2.8332,3,2.8125,3
2284.0,370097.32,121.5129485,37.43357816,44.75,354.32,2.8188,3,2.7890625,3
2284.0,370097.41,121.5129484,37.43357875,44.75,354.26,2.4876,3,2.7890625,3
2284.0,370097.52,121.51294829,37.43357955,44.76,354.32,2.5992,3,2.7890625,3
2284.0,370097.61,121.51294822,37.43358015,44.76,354.31,2.8476000000000004,3,2.7890625,3
2284.0,370097.71,121.51294806,37.43358076,44.76,354.16,2.5128,3,2.7734375,3
2284.0,370097.81,121.51294794,37.4335814,44.76,354.16,2.43,3,2.7734375,3
2284.0,370097.91,121.51294782,37.43358205,44.76,354.15,2.52,3,2.7734375,3
2284.0,370098.01,121.51294771,37.43358272,44.76,354.11,2.8728000000000002,3,2.75,3
2284.0,370098.11,121.51294756,37.43358337,44.76,353.96,2.7684,3,2.7734375,3
2284.0,370098.22,121.51294747,37.43358409,44.76,353.88,2.5307999999999997,3,2.7734375,3
2284.0,370098.31,121.51294744,37.43358467,44.77,353.86,2.592,3,2.75,3
2284.0,370098.41,121.51294737,37.43358533,44.76,353.8,2.6496,3,2.734375,3
2284.0,370098.51,121.51294734,37.43358598,44.77,353.79,2.502,3,2.71875,3
2284.0,370098.61,121.51294731,37.43358664,44.77,353.82,2.5488,3,2.71875,3
