GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,366707.15,121.51294490000001,37.43346533,44.78,1.74,4.4712000000000005,5,0,10
2284.0,366707.17,121.51294489,37.43346556,44.78,1.69,4.6044,5,0,10
2284.0,366707.19,121.51294490000001,37.4334658,44.78,1.67,4.788,5,0,10
2284.0,366707.21,121.51294492,37.43346604,44.78,1.68,4.8456,5,0,10
2284.0,366707.23,121.51294494,37.43346628,44.78,1.68,4.7196,5,0,10
2284.0,366707.25,121.51294492,37.43346649,44.78,1.65,4.5072,5,0,10
2284.0,366707.27,121.51294489,37.43346671,44.78,1.56,4.2912,5,0,10
2284.0,366707.29,121.51294485,37.43346692,44.77,1.44,4.158,5,0,10
2284.0,366707.31,121.51294481,37.43346712,44.77,1.33,4.1183999999999985,5,0,10
2284.0,366707.33,121.51294478,37.43346733,44.77,1.25,4.2552,5,0,10
2284.0,366707.35,121.51294475,37.43346755,44.77,1.24,4.5648,5,0,10
2284.0,366707.37,121.51294474,37.43346778,44.77,1.28,4.7088,5,0,10
2284.0,366707.39,121.51294472,37.43346801,44.77,1.28,4.59,5,0,10
2284.0,366707.41,121.51294469,37.43346824,44.77,1.23,4.4316,5,0,10
2284.0,366707.43,121.51294465,37.43346845,44.77,1.14,4.3668000000000005,5,0,10
2284.0,366707.45,121.51294463,37.43346867,44.77,1.09,4.4316,5,0,10
2284.0,366707.47,121.51294462,37.4334689,44.77,1.1,4.5432000000000015,5,0,10
2284.0,366707.49,121.51294462,37.43346913,44.77,1.16,4.5936,5,0,10
2284.0,366707.51,121.5129446,37.43346936,44.77,1.2,4.4856,5,0,10
2284.0,366707.53,121.51294456,37.43346957,44.77,1.17,4.3524,5,0,10
2284.0,366707.55,121.51294451,37.43346978,44.77,1.09,4.284,5,0,10
2284.0,366707.57,121.51294446,37.43347,44.77,1.03,4.3848,5,0,10
2284.0,366707.59,121.51294444,37.43347022,44.77,1.05,4.626,5,0,10
2284.0,366707.61,121.51294443,37.43347046,44.76,1.13,4.6404,5,0,10
2284.0,366707.63,121.51294441,37.43347068,44.76,1.18,4.3740000000000006,5,0,10
2284.0,366707.65,121.51294439,37.43347089,44.76,1.16,4.1112,5,0,10
2284.0,366707.67,121.51294438,37.43347109,44.76,1.13,4.017600000000002,5,0,10
2284.0,366707.69,121.51294435,37.43347129,44.76,1.1,4.0572,5,0,10
2284.0,366707.71,121.51294433,37.4334715,44.76,1.09,4.2804,5,0,10
2284.0,366707.73,121.51294432,37.43347172,44.76,1.14,4.6044,5,0,10
2284.0,366707.75,121.51294432,37.43347196,44.76,1.23,4.6908,5,0,10
2284.0,366707.77,121.5129443,37.43347219,44.76,1.27,4.5684,5,0,10
2284.0,366707.79,121.51294427,37.43347241,44.76,1.23,4.4424,5,0,10
2284.0,366707.81,121.51294424,37.43347263,44.76,1.17,4.41,5,0,10
2284.0,366707.83,121.51294422,37.43347286,44.76,1.14,4.4784,5,0,10
2284.0,366707.85,121.51294421,37.43347308,44.76,1.16,4.453200000000002,5,0,10
2284.0,366707.87,121.51294421,37.433473299999996,44.76,1.18,4.3020000000000005,5,0,10
2284.0,366707.89,121.51294422,37.43347351,44.76,1.17,4.086,5,0,10
2284.0,366707.91,121.51294424,37.43347371,44.76,1.16,4.017600000000002,5,0,10
2284.0,366707.93,121.51294427,37.43347391,44.76,1.16,3.9996,5,0,10
2284.0,366707.95,121.51294428,37.43347411,44.76,1.15,4.0356000000000005,5,0,10
2284.0,366707.97,121.51294428,37.43347432,44.77,1.13,4.0932,5,0,10
2284.0,366707.99,121.51294428,37.43347452,44.77,1.12,4.122,5,0,10
2284.0,366708.01,121.51294428,37.43347473,44.77,1.11,4.122,5,0,10
2284.0,366708.03,121.51294427,37.43347493,44.77,1.09,4.0644,5,0,10
2284.0,366708.05,121.51294427,37.43347514,44.77,1.06,4.0535999999999985,5,0,10
2284.0,366708.07,121.51294426,37.43347534,44.77,1.03,4.0644,5,0,10
2284.0,366708.09,121.51294427,37.43347555,44.77,1.0,4.0572,5,0,10
2284.0,366708.11,121.51294428,37.43347575,44.77,0.98,4.122,5,0,10
2284.0,366708.13,121.5129443,37.43347596,44.77,0.98,4.266,5,0,10
2284.0,366708.15,121.51294433,37.43347618,44.77,1.02,4.3632,5,0,10
2284.0,366708.17,121.51294435,37.43347639,44.77,1.04,4.3308,5,0,10
2284.0,366708.19,121.51294436,37.43347661,44.77,1.03,4.2372000000000005,5,0,10
2284.0,366708.21,121.51294437,37.43347682,44.77,0.99,4.194,5,0,10
2284.0,366708.23,121.51294438,37.43347704,44.77,0.96,4.2444000000000015,5,0,10
2284.0,366708.25,121.51294440000001,37.43347726,44.77,0.97,4.356,5,0,10
2284.0,366708.27,121.51294442,37.43347748,44.77,1.01,4.4208,5,0,10
2284.0,366708.29,121.51294444,37.4334777,44.77,1.05,4.3416,5,0,10
