GPSWeek,GPSTime,Latitude,Longitude,Altitude,cmd_v,v,shiftLevel
2282,549799.0,37.43020384,121.51464876,49.05,6,5.890625,11
2282,549801.0,37.43019104,121.51468285,49.15,6,5.3984375,11
2282,549803.0,37.43018191,121.5147143,49.34,6,5.8125,11
2282,549805.0,37.43017104,121.51474721,49.58,6,5.6796875,11
2282,549807.0,37.4301603,121.51478118,49.75,6,5.890625,11
2282,549809.0,37.43015127,121.51481344,49.87,6,5.703125,11
2282,549811.0,37.43014242,121.51484747,50.1,6,6.0625,11
2282,549813.0,37.43013395,121.51488291,50.15,6,5.8671875,11
2282,549815.0,37.43012549,121.5149167,50.29,6,5.984375,11
2282,549817.0,37.43011524,121.51495286,50.41,6,6.234375,11
2282,549819.0,37.43010592,121.51498842,50.53,6,5.703125,11
2282,549821.0,37.43009726,121.51502069,50.63,6,6.2109375,11
2282,549823.0,37.43008635,121.5150559,50.67,6,6.234375,11
2282,549825.0,37.43007717,121.5150927,50.75,6,5.6640625,11
2282,549827.0,37.43006685,121.51512542,50.95,6,6.2109375,11
2282,549829.0,37.43005572,121.51515847,51.07,6,6.2890625,11
2282,549831.0,37.43004458,121.51519441,51.19,6,5.734375,11
2282,549833.0,37.43003575,121.51522696,51.38,6,6.0625,11
2282,549835.0,37.4300273,121.51525989,51.5,6,6.2734375,11
2282,549837.0,37.43001761,121.51529754,51.5,6,5.7578125,11
2282,549839.0,37.43000942,121.51533346,51.55,6,6.0625,11
2282,549841.0,37.43000325,121.51536687,51.73,6,6.15625,11
2282,549843.0,37.42999624,121.51540373,51.94,6,5.640625,11
2282,549845.0,37.42999139,121.51543839,52.02,6,6.0390625,11
2282,549847.0,37.42998652,121.51547356,52.09,6,6.1015625,11
2282,549849.0,37.42998304,121.51551139,52.13,6,5.8125,11
2282,549851.0,37.42997898,121.51554703,52.2,6,6.2109375,11
2282,549853.0,37.42997592,121.51558116,52.28,6,5.890625,11
2282,549855.0,37.42997152,121.51561913,52.36,6,6.078125,11
2282,549857.0,37.42996804,121.51565683,52.44,6,6.34375,11
2282,549859.0,37.42996575,121.51569087,52.59,6,5.96875,11
2282,549861.0,37.42996226,121.51572695,52.6,6,5.90625,11
2282,549863.0,37.42995856,121.51576547,52.63,6,6.3046875,11
2282,549865.0,37.42995556,121.51580108,52.63,6,6.0078125,11
2282,549867.0,37.42995219,121.51583764,52.7,6,5.8125,11
2282,549869.0,37.42994901,121.51587371,52.82,6,6.234375,11
2282,549871.0,37.42994662,121.51590778,52.94,6,6.0078125,11
2282,549873.0,37.42994445,121.51594332,52.99,6,5.8671875,11
2282,549875.0,37.42994194,121.51598225,53.09,6,6.40625,11
2282,549877.0,37.42994062,121.51601987,53.14,6,6.2109375,11
2282,549879.0,37.42994017,121.51605573,53.1,6,5.640625,11
2282,549881.0,37.42993899,121.51609399,53.14,6,6.2734375,11
2282,549883.0,37.42993869,121.51613424,53.11,6,6.25,11
2282,549885.0,37.4299398,121.51616918,53.09,6,6.2109375,11
2282,549887.0,37.42994081,121.51620483,53.05,6,5.6796875,11
2282,549889.0,37.42994163,121.51624285,52.93,6,5.984375,11
2282,549891.0,37.42994188,121.51627924,52.99,6,6.1015625,11
2282,549893.0,37.42994229,121.51631708,52.97,6,5.640625,11
2282,549895.0,37.42994299,121.5163538,52.94,6,6.140625,11
2282,549897.0,37.42994396,121.51638898,52.91,6,6.140625,11
2282,549899.0,37.42994444,121.51642828,52.86,6,5.6015625,11
2282,549901.0,37.42994529,121.51646558,52.84,6,6.3046875,11
2282,549903.0,37.42994679,121.5165005,52.78,6,6.25,11
2282,549905.0,37.42994689,121.5165398,52.71,6,5.703125,11
2282,549907.0,37.42994644,121.51657938,52.75,6,6.234375,11
2282,549909.0,37.42994607,121.51661712,52.82,6,6.40625,11
2282,549911.0,37.42994519,121.51665587,52.77,6,5.984375,11
2282,549913.0,37.42994431,121.51669297,52.82,6,5.890625,11
2282,549915.0,37.42994385,121.51672974,52.81,6,6.25,11
2282,549917.0,37.42994298,121.51676891,52.78,6,5.96875,11
2282,549919.0,37.42994286,121.51680417,52.7,6,5.90625,11
2282,549921.0,37.42994243,121.51684019,52.68,6,6.3046875,11
2282,549923.0,37.42994201,121.51687883,52.67,6,6.0078125,11
2282,549925.0,37.42994215,121.51691349,52.67,6,5.796875,11
2282,549927.0,37.42994179,121.51694868,52.67,6,6.328125,11
2282,549929.0,37.42994155,121.5169854,52.73,6,6.1171875,11
2282,549931.0,37.42994218,121.51702206,52.76,6,5.6015625,11
2282,549933.0,37.42994213,121.51705932,52.78,6,6.2890625,11
2282,549935.0,37.42994416,121.51709744,52.73,6,6.2890625,11
2282,549937.0,37.42994719,121.51713445,52.71,6,5.8125,11
2282,549939.0,37.42995,121.51717079,52.67,6,6.0234375,11
2282,549941.0,37.42995455,121.51720608,52.7,6,6.2890625,11
2282,549943.0,37.42995775,121.51723941,52.76,6,5.796875,11
2282,549945.0,37.42996196,121.51727653,52.79,6,6.0234375,11
2282,549947.0,37.42996622,121.5173136,52.75,6,6.234375,11
2282,549949.0,37.42997107,121.51734797,52.69,6,5.8125,11
2282,549951.0,37.42997614,121.51738601,52.73,6,5.796875,11
2282,549953.0,37.42998084,121.51742531,52.76,6,6.25,11
2282,549955.0,37.42998624,121.51745963,52.75,6,6.25,11
2282,549957.0,37.42999389,121.51749461,52.73,6,6.515625,11
2282,549959.0,37.43000187,121.51752981,52.77,6,6.234375,11
2282,549961.0,37.43001134,121.51756198,52.62,6,5.734375,11
2282,549963.0,37.43002087,121.51759903,52.42,6,6.25,11
2282,549965.0,37.43003105,121.51763555,52.26,6,6.3046875,11
2282,549967.0,37.43003956,121.51767028,52.03,6,5.8359375,11
2282,549969.0,37.43004785,121.51770866,51.86,6,6.0078125,11
2282,549971.0,37.43005588,121.51774611,51.76,6,6.2109375,11
2282,549973.0,37.43006323,121.51778022,51.74,6,5.6640625,11
2282,549975.0,37.43007206,121.51781669,51.64,6,6.1953125,11
2282,549977.0,37.4300823,121.51785325,51.46,6,5.984375,11
2282,549979.0,37.43009321,121.51788576,51.26,6,5.90625,11
2282,549981.0,37.43010448,121.51792057,51.09,6,6.421875,11
2282,549983.0,37.43011597,121.5179562,51.01,6,6.15625,11
2282,549985.0,37.4301287,121.51799022,50.82,6,5.6640625,11
2282,549987.0,37.43014287,121.51802695,50.58,6,6.2734375,11
2282,549989.0,37.43015772,121.5180612,50.41,6,6.0625,11
2282,549991.0,37.43017289,121.51809401,50.2,6,5.8125,11
2282,549993.0,37.430188,121.51812769,50.06,6,6.234375,11
2282,549995.0,37.43020233,121.51815961,49.88,6,5.8125,11
2282,549997.0,37.43021696,121.51819167,49.81,6,6.140625,11
2282,549999.0,37.43023351,121.51822484,49.67,6,6.3671875,11
2282,550001.0,37.43024836,121.51825255,49.57,6,5.90625,11
2282,550003.0,37.43026495,121.51828228,49.38,6,5.984375,11
2282,550005.0,37.43028093,121.51831167,49.29,6,6.3828125,11
2282,550007.0,37.43029739,121.51834171,49.21,6,6.0078125,11
2282,550009.0,37.43031486,121.51837229,49.0,6,5.7734375,11
2282,550011.0,37.43033188,121.51840104,48.92,6,6.34375,11
2282,550013.0,37.43035094,121.51842925,48.82,6,6.0390625,11
2282,550015.0,37.43036928,121.51845739,48.83,6,5.796875,11
2282,550017.0,37.43038893,121.51848705,48.8,6,6.171875,11
2282,550019.0,37.43040831,121.51851501,48.69,6,5.890625,11
2282,550021.0,37.4304295,121.51854416,48.61,6,6.078125,11
2282,550023.0,37.43045017,121.51857304,48.54,6,6.140625,11
2282,550025.0,37.43047023,121.51859842,48.42,6,5.6640625,11
2282,550027.0,37.43049115,121.5186261,48.42,6,6.34375,11
2282,550029.0,37.43051137,121.51865217,48.38,6,6.1953125,11
2282,550031.0,37.43053171,121.51867868,48.36,6,5.6015625,11
2282,550033.0,37.43055337,121.5187072,48.37,6,6.2890625,11
2282,550035.0,37.43057435,121.51873348,48.35,6,6.234375,11
2282,550037.0,37.4305957,121.51875886,48.22,6,5.625,11
2282,550039.0,37.43061832,121.51878455,48.22,6,6.171875,11
2282,550041.0,37.43063998,121.51880791,48.17,6,6.140625,11
2282,550043.0,37.43066186,121.51883138,48.13,6,5.6640625,11
2282,550045.0,37.4306856,121.51885524,48.07,6,6.328125,11
2282,550047.0,37.43070826,121.51887752,48.06,6,6.328125,11
2282,550049.0,37.43073083,121.51889968,47.99,6,5.71875,11
2282,550051.0,37.43075694,121.51892282,47.89,6,6.234375,11
2282,550053.0,37.43078109,121.51894292,47.87,6,6.2109375,11
2282,550055.0,37.43080545,121.51896241,47.98,6,5.53125,11
2282,550057.0,37.43083034,121.51898145,47.89,6,6.3828125,11
2282,550059.0,37.43085633,121.51899934,47.78,6,6.3046875,11
2282,550061.0,37.43088232,121.51901636,47.79,6,5.6640625,11
2282,550063.0,37.43090615,121.51903156,47.76,6,6.1171875,11
2282,550065.0,37.43093233,121.51904766,47.78,6,6.078125,11
2282,550067.0,37.43095831,121.51906356,47.82,6,5.8671875,11
2282,550069.0,37.43098291,121.51907871,47.83,6,6.34375,11
2282,550071.0,37.43100921,121.51909406,47.73,6,6.0625,11
2282,550073.0,37.43103601,121.51910972,47.76,6,5.890625,11
2282,550075.0,37.43105974,121.51912318,47.83,6,6.234375,11
2282,550077.0,37.43108433,121.5191368,47.77,6,5.890625,11
2282,550079.0,37.43111088,121.51915212,47.74,6,5.8125,11
2282,550081.0,37.43113721,121.51916722,47.75,6,6.1015625,11
2282,550083.0,37.43116389,121.51918096,47.65,6,6.15625,11
2282,550085.0,37.43119204,121.51919577,47.63,6,5.7578125,11
