GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning
2263.0,119291.63,121.51772023,37.43809706,40.73,121.34,899759.9250100679,4153065.8137262273,0.493,-96.64324867620014,2,12.0,21.0,2.0
2263.0,119291.79,121.51772103,37.43809664,40.73,119.81,899759.9980781552,4153065.7704948797,0.49,-96.64324867620014,2,12.0,21.0,2.0
2263.0,119291.93,121.51772174,37.43809628,40.72,118.53,899760.0628580847,4153065.7335427166,0.487,-42.2609801579026,2,12.0,21.0,2.0
2263.0,119292.09,121.51772259,37.43809587,40.72,117.04,899760.1402995999,4153065.6916343197,0.486,-39.07225148731588,2,12.0,21.0,2.0
2263.0,119292.23,121.51772337,37.4380956,40.72,115.77,899760.210797003,4153065.664972721,0.499,-34.94310489537353,2,12.0,23.0,2.0
2263.0,119292.39,121.51772415,37.43809526,40.72,114.29,899760.2816677314,4153065.6305388827,0.474,-31.361584672950006,2,12.0,23.0,2.0
2263.0,119292.54,121.51772495,37.43809494,40.72,113.04,899760.354202501,4153065.5984107377,0.49,-28.44149909533827,2,12.0,23.0,2.0
2263.0,119292.71,121.5177259,37.43809456,40.72,111.9,899760.4403375405,4153065.5602585664,0.514,-26.68452991545429,2,12.0,23.0,2.0
2263.0,119292.85,121.51772665,37.43809423,40.71,111.19,899760.5084988826,4153065.5268074702,0.503,-27.103880100553866,2,12.0,23.0,2.0
2263.0,119293.01,121.51772747,37.4380938,40.72,110.63,899760.5833910104,4153065.48255086,0.491,-27.103880100553866,2,12.0,23.0,2.0
2263.0,119293.16,121.51772829,37.43809344,40.71,110.36,899760.6579098139,4153065.446066489,0.493,31.49556535149547,2,12.0,23.0,2.0
2263.0,119293.32,121.51772921,37.4380931,40.71,110.23,899760.7411754716,4153065.412228022,0.516,33.61708801570238,2,12.0,24.0,2.0
2263.0,119293.46,121.51772991,37.43809287,40.71,110.11,899760.8043767378,4153065.389667498,0.491,35.93258042622893,2,12.0,24.0,2.0
2263.0,119293.64,121.51773095,37.43809253,40.71,109.97,899760.8982666197,4153065.3563393457,0.506,39.619266107952015,2,12.0,24.0,2.0
2263.0,119293.78,121.51773168,37.43809229,40.71,110.04,899760.964177273,4153065.3327960824,0.492,41.853043153090624,2,12.0,24.0,2.0
2263.0,119293.94,121.51773256,37.43809203,40.71,110.36,899761.0434748684,4153065.3076700727,0.487,44.65205792545045,2,12.0,24.0,2.0
2263.0,119294.07,121.5177333,37.43809182,40.7,110.82,899761.1101108794,4153065.287500297,0.508,44.65205792545045,2,12.0,24.0,2.0
2263.0,119294.23,121.51773417,37.43809156,40.7,111.66,899761.1885231242,4153065.2623317624,0.504,99.99489589565336,2,12.0,24.0,2.0
2263.0,119294.37,121.51773491,37.43809134,40.71,112.58,899761.2552124662,4153065.241051667,0.495,101.69376716291858,2,12.0,24.0,2.0
2263.0,119294.53,121.51773581,37.43809107,40.71,113.62,899761.3363341008,4153065.2149003926,0.497,104.46745976297646,2,12.0,24.0,2.0
2263.0,119294.67,121.51773663,37.4380908,40.7,114.51,899761.4103729203,4153065.188408909,0.493,107.47612638947834,2,12.0,24.0,2.0
2263.0,119294.83,121.51773752,37.43809051,40.7,115.66,899761.4907158689,4153065.15999447,0.497,110.83426542923097,2,12.0,24.0,2.0
2263.0,119294.97,121.51773825,37.43809025,40.7,116.91,899761.5567331908,4153065.1342305713,0.498,113.08715795620807,2,12.0,24.0,2.0
2263.0,119295.12,121.51773907,37.43808994,40.7,118.52,899761.6309853412,4153065.1032978073,0.52,115.57837726545745,2,12.0,24.0,2.0
2263.0,119295.27,121.51773986,37.43808963,40.7,120.32,899761.702581438,4153065.072237468,0.486,117.97460576953458,2,12.0,24.0,2.0
2263.0,119295.43,121.51774066,37.43808931,40.7,122.48,899761.7751162169,4153065.0401093336,0.471,117.97460576953458,2,12.0,24.0,2.0
2263.0,119295.57,121.5177413,37.43808901,40.7,124.38,899761.8333787031,4153065.0095214183,0.467,120.0,2,12.0,24.0,2.0
2263.0,119295.74,121.51774204,37.43808864,40.7,126.68,899761.9008680363,4153064.9715865282,0.468,120.0,2,12.0,24.0,2.0
2263.0,119295.88,121.51774269,37.4380883,40.69,128.58,899761.9602292066,4153064.93659986,0.469,120.0,2,12.0,24.0,2.0
2263.0,119296.04,121.51774339,37.43808789,40.69,130.78,899762.0243904605,4153064.8940535844,0.459,120.0,2,12.0,24.0,2.0
2263.0,119296.18,121.51774396,37.43808752,40.69,132.76,899762.076828813,4153064.8553957473,0.452,120.0,2,12.0,24.0,2.0
2263.0,119296.34,121.51774475,37.43808704,40.69,135.0,899762.1493315639,4153064.805459969,0.464,120.0,2,12.0,24.0,2.0
2263.0,119296.48,121.51774538,37.4380866,40.69,136.96,899762.2074553524,4153064.75928505,0.452,120.0,2,12.0,24.0,2.0
2263.0,119296.63,121.51774594,37.43808614,40.69,139.11,899762.2594883465,4153064.7105918066,0.478,120.0,2,12.0,24.0,2.0
2263.0,119296.78,121.51774653,37.43808565,40.69,141.21,899762.3143373928,4153064.6586951804,0.477,120.0,2,12.0,24.0,2.0
2263.0,119296.95,121.51774709,37.43808512,40.69,143.66,899762.3667437148,4153064.6022296986,0.463,120.0,2,12.0,24.0,2.0
2263.0,119297.1,121.51774763,37.4380846,40.69,145.82,899762.4173259998,4153064.5467894846,0.471,120.0,2,12.0,24.0,2.0
2263.0,119297.27,121.51774789,37.43808408,40.68,148.25,899762.4431184343,4153064.4901585286,0.472,120.0,2,12.0,24.0,2.0
2263.0,119297.42,121.51774845,37.43808349,40.68,150.4,899762.4958447502,4153064.4270311245,0.475,120.0,2,12.0,23.0,2.0
2263.0,119297.58,121.51774889,37.43808288,40.68,152.77,899762.5380535098,4153064.3611727655,0.494,120.0,2,12.0,23.0,2.0
2263.0,119297.72,121.51774933,37.43808234,40.68,154.86,899762.5798889452,4153064.303086647,0.493,120.0,2,12.0,23.0,2.0
2263.0,119297.89,121.5177498,37.43808165,40.68,157.4,899762.625180422,4153064.2284733057,0.483,120.0,2,12.0,23.0,2.0
2263.0,119298.03,121.51775015,37.43808108,40.67,159.48,899762.6592076859,4153064.16667349,0.482,120.0,2,12.0,23.0,2.0
2263.0,119298.18,121.51775046,37.43808045,40.68,161.72,899762.6900135367,4153064.098041646,0.503,120.0,2,12.0,23.0,2.0
2263.0,119298.33,121.51775049,37.43807985,40.68,163.94,899762.6958695375,4153064.031550024,0.481,120.0,2,12.0,23.0,2.0
2263.0,119298.51,121.5177508,37.43807912,40.68,166.67,899762.7272087154,4153063.951814981,0.469,120.0,2,12.0,24.0,2.0
2263.0,119298.65,121.51775112,37.43807851,40.68,169.34,899762.7587932538,4153063.885446304,0.494,120.0,2,12.0,24.0,2.0
2263.0,119298.8,121.51775127,37.43807779,40.68,171.88,899762.7759134669,4153063.8061411604,0.55,120.0,2,12.0,24.0,2.0
2263.0,119298.95,121.51775142,37.43807705,40.67,174.42,899762.7931403449,4153063.7246153727,0.546,120.0,2,12.0,24.0,2.0
2263.0,119299.11,121.51775158,37.43807627,40.67,177.02,899762.8114659067,4153063.638690834,0.52,120.0,2,12.0,24.0,2.0
2263.0,119299.25,121.51775172,37.43807562,40.67,179.14,899762.8273274419,4153063.567115403,0.497,120.0,2,12.0,25.0,2.0
2263.0,119299.41,121.51775173,37.43807488,40.67,181.58,899762.8321593921,4153063.484994246,0.534,120.0,2,12.0,25.0,2.0
2263.0,119299.55,121.51775178,37.43807419,40.67,183.74,899762.8402660887,4153063.408594797,0.524,120.0,2,12.0,25.0,2.0
2263.0,119299.7,121.5177519,37.43807349,40.66,186.04,899762.854623581,4153063.331382711,0.508,120.0,2,12.0,25.0,2.0
2263.0,119299.87,121.51775186,37.43807271,40.66,188.66,899762.855242103,4153063.2446076428,0.526,120.0,2,12.0,25.0,2.0
2263.0,119300.03,121.51775171,37.43807197,40.66,191.17,899762.8459084188,4153063.161806064,0.527,120.0,2,12.0,25.0,2.0
2263.0,119300.16,121.5177517,37.43807131,40.66,193.24,899762.8485430065,4153063.0884824153,0.521,120.0,2,12.0,25.0,2.0
2263.0,119300.31,121.51775189,37.43807054,40.65,195.6,899762.8694712912,4153063.0037957747,0.518,120.0,2,12.0,26.0,2.0
2263.0,119300.45,121.51775169,37.43806993,40.65,197.83,899762.8550175274,4153062.9352157246,0.51,120.0,2,12.0,26.0,2.0
2263.0,119300.61,121.5177514,37.43806922,40.65,200.32,899762.833128918,4153062.8551497348,0.528,120.0,2,12.0,26.0,2.0
2263.0,119300.75,121.51775128,37.43806859,40.64,202.52,899762.8258646333,4153062.7846892555,0.508,120.0,2,12.0,26.0,2.0
2263.0,119300.91,121.51775099,37.43806789,40.64,205.02,899762.8039226907,4153062.7057335875,0.521,120.0,2,12.0,26.0,2.0
2263.0,119301.04,121.51775079,37.4380673,40.64,207.1,899762.7893622604,4153062.6393741774,0.527,120.0,2,12.0,26.0,2.0
2263.0,119301.22,121.51775028,37.43806653,40.64,209.97,899762.7483158985,4153062.551710687,0.522,120.0,2,12.0,26.0,2.0
2263.0,119301.37,121.51775002,37.43806587,40.63,212.32,899762.7288166797,4153062.477323878,0.522,120.0,2,12.0,26.0,2.0
2263.0,119301.53,121.51774966,37.4380652,40.63,214.83,899762.700517274,4153062.401401484,0.536,120.0,2,12.0,26.0,2.0
2263.0,119301.66,121.5177493,37.4380647,40.63,216.9,899762.6713112149,4153062.344354532,0.535,120.0,2,12.0,25.0,2.0
2263.0,119301.81,121.51774875,37.43806413,40.63,219.27,899762.6256567935,4153062.2787273377,0.532,120.0,2,12.0,25.0,2.0
2263.0,119301.98,121.51774812,37.4380635,40.63,221.97,899762.5732395452,4153062.2060980117,0.55,120.0,2,12.0,25.0,2.0
2263.0,119302.13,121.51774756,37.43806299,40.62,224.36,899762.5263797764,4153062.147090212,0.523,120.0,2,12.0,25.0,2.0
2263.0,119302.27,121.51774699,37.43806253,40.62,226.53,899762.4783679913,4153062.093591486,0.535,71.89457096002918,2,12.0,25.0,2.0
2263.0,119302.43,121.51774628,37.43806202,40.62,229.06,899762.4182279366,4153062.033945791,0.528,67.1821016874771,2,12.0,25.0,2.0
2263.0,119302.57,121.51774573,37.43806162,40.62,231.32,899762.3716668618,4153061.987194039,0.52,62.82096767582537,2,12.0,25.0,2.0
2263.0,119302.73,121.51774511,37.43806097,40.61,233.88,899762.320241628,4153061.9123866013,0.535,61.6982626513686,2,12.0,25.0,2.0
2263.0,119302.87,121.51774451,37.43806047,40.61,236.0,899762.2697871118,4153061.854319019,0.542,60.46025588706382,2,12.0,25.0,2.0
2263.0,119303.05,121.51774369,37.43805988,40.61,238.42,899762.2003348388,4153061.785322973,0.56,59.84898437362502,2,12.0,25.0,2.0
2263.0,119303.19,121.5177429,37.4380595,40.61,240.09,899762.1324186441,4153061.7397712315,0.597,58.79935365188205,2,12.0,25.0,2.0
2263.0,119303.36,121.51774204,37.43805899,40.6,241.86,899762.0589983016,4153061.679487644,0.605,58.79935365188205,2,12.0,25.0,2.0
2263.0,119303.51,121.51774121,37.43805861,40.6,243.36,899761.9875406937,4153061.633765796,0.614,-39.175316620823274,2,12.0,25.0,2.0
2263.0,119303.67,121.51774034,37.43805822,40.59,244.95,899761.9125950129,4153061.5867635245,0.59,-46.37254951933413,2,12.0,25.0,2.0
2263.0,119303.82,121.51773953,37.4380579,40.59,246.28,899761.8425881158,4153061.5477886517,0.482,-53.21204736625151,2,12.0,25.0,2.0
2263.0,119304.0,121.51773917,37.43805751,40.59,247.0,899761.8127953926,4153061.502955223,0.067,-52.79062370332847,2,12.0,25.0,2.0
2263.0,119304.15,121.51773958,37.43805733,40.59,247.0,899761.8500548126,4153061.4847130408,0.057,-46.33243751959329,2,12.0,25.0,2.0
2263.0,119304.31,121.51773966,37.43805718,40.58,247.13,899761.8579376151,4153061.468398451,0.047,-43.64601957312095,2,12.0,25.0,2.0
2263.0,119304.46,121.51773973,37.43805704,40.58,247.12,899761.8648817333,4153061.453151656,0.029,-40.64576451934543,2,12.0,25.0,2.0
2263.0,119304.62,121.51773973,37.43805691,40.58,247.24,899761.8655750527,4153061.4387174943,0.032,-38.84892346700946,2,12.0,25.0,2.0
2263.0,119304.78,121.5177398,37.43805684,40.57,247.31,899761.8721458428,4153061.431242939,0.034,-37.33248533102711,2,12.0,25.0,2.0
2263.0,119304.95,121.51773987,37.43805678,40.57,247.39,899761.8786633031,4153061.4248787034,0.03,-36.03213160081829,2,12.0,25.0,2.0
2263.0,119305.09,121.51773992,37.43805675,40.57,247.39,899761.883250061,4153061.4217603737,0.023,-35.111524093180655,2,12.0,25.0,2.0
2263.0,119305.26,121.51773995,37.43805669,40.57,247.4,899761.8862261118,4153061.415226034,0.021,-33.85130034939416,2,12.0,25.0,2.0
2263.0,119305.41,121.51773996,37.43805665,40.57,247.36,899761.8873247927,4153061.4108272796,0.024,-32.90355834439976,2,12.0,25.0,2.0
2263.0,119305.57,121.51773997,37.43805663,40.57,247.36,899761.8883168066,4153061.4086491656,0.021,-32.46816299764585,2,12.0,25.0,2.0
2263.0,119305.71,121.51774002,37.43805662,40.56,247.37,899761.8927969022,4153061.4077514773,0.021,-31.946786546301237,2,12.0,25.0,2.0
2263.0,119305.87,121.51774007,37.43805662,40.56,247.37,899761.8972236633,4153061.407964109,0.019,-31.568369545445957,2,12.0,23.0,2.0
2263.0,119306.02,121.51774008,37.43805661,40.56,247.37,899761.8981623473,4153061.4068963146,0.018,-31.31369819627085,2,12.0,23.0,2.0
2263.0,119306.19,121.51774012,37.43805662,40.56,247.35,899761.9016504243,4153061.408176741,0.019,-31.1140669040723,2,12.0,23.0,2.0
2263.0,119306.32,121.51774026,37.43805664,40.56,247.35,899761.9139386913,4153061.410992749,0.02,-30.42771855539,2,12.0,24.0,2.0
2263.0,119306.47,121.51774033,37.43805666,40.55,247.35,899761.9200294912,4153061.4135110737,0.02,-30.266184807723015,2,12.0,23.0,2.0
2263.0,119306.6,121.51774035,37.43805666,40.55,247.36,899761.9218001969,4153061.413596127,0.021,-30.158475244030566,2,12.0,23.0,2.0
2263.0,119306.75,121.51774035,37.43805667,40.55,247.36,899761.9217468647,4153061.414706447,0.019,-30.335096565287994,2,12.0,23.0,2.0
2263.0,119306.93,121.51774042,37.4380567,40.55,247.36,899761.9277843325,4153061.41833509,0.02,-30.35095209412645,2,12.0,23.0,2.0
2263.0,119307.08,121.51774047,37.43805672,40.55,247.36,899761.932104429,4153061.420768362,0.022,-30.337193136344872,2,12.0,24.0,2.0
2263.0,119307.2,121.51774049,37.43805673,40.55,247.36,899761.9338218002,4153061.4219637355,0.022,-30.366631062900982,2,12.0,24.0,2.0
2263.0,119307.35,121.51774052,37.43805675,40.54,247.36,899761.9363711933,4153061.424311954,0.023,-30.497618197273585,2,12.0,26.0,2.0
2263.0,119307.51,121.51774053,37.43805677,40.54,247.36,899761.9371498805,4153061.4265751215,0.02,-30.77268406086303,2,12.0,26.0,2.0
2263.0,119307.66,121.51774058,37.4380568,40.54,247.36,899761.9414166447,4153061.4301187126,0.023,-30.93021641636218,2,12.0,26.0,2.0
2263.0,119307.8,121.51774061,37.43805681,40.54,247.36,899761.94401937,4153061.4313566117,0.023,-30.88625855341045,2,12.0,26.0,2.0
2263.0,119307.95,121.51774066,37.43805684,40.54,247.36,899761.9482861343,4153061.4349002023,0.024,-31.04225473292248,2,12.0,26.0,2.0
2263.0,119308.08,121.51774069,37.43805686,40.53,247.36,899761.9508355272,4153061.437248423,0.026,-31.169393474926245,2,12.0,26.0,2.0
2263.0,119308.22,121.51774068,37.43805687,40.53,247.36,899761.9498968432,4153061.4383162153,0.026,-31.412069090408764,2,12.0,26.0,2.0
2263.0,119308.36,121.51774071,37.43805689,40.53,247.36,899761.9524462338,4153061.4406644343,0.03,-31.53785458026411,2,12.0,26.0,2.0
2263.0,119308.52,121.51774072,37.4380569,40.53,247.36,899761.9532782558,4153061.4418172822,0.029,-31.636328045934444,2,12.0,26.0,2.0
2263.0,119308.64,121.51774073,37.43805692,40.53,247.36,899761.9540569428,4153061.444080447,0.025,-31.904319119115502,2,12.0,26.0,2.0
2263.0,119308.78,121.51774077,37.43805693,40.53,247.36,899761.9575450198,4153061.445360873,0.03,-31.78737741770885,2,12.0,26.0,2.0
2263.0,119308.93,121.51774077,37.43805695,40.53,247.37,899761.9574383555,4153061.447581513,0.023,-32.16446855093794,2,12.0,26.0,2.0
2263.0,119309.1,121.51774036,37.43805681,40.52,247.36,899761.9218855647,4153061.4302934525,0.024,-32.71329685896542,2,12.0,26.0,2.0
2263.0,119309.23,121.51774021,37.43805677,40.52,247.35,899761.9088186107,4153061.4252142785,0.024,-33.0954746958906,2,12.0,26.0,2.0
2263.0,119309.38,121.51774004,37.43805672,40.51,247.34,899761.8940342835,4153061.4189397297,0.015,-33.46217707179064,2,12.0,26.0,2.0
2263.0,119309.51,121.51773995,37.43805669,40.51,247.32,899761.8862261118,4153061.415226034,0.009,-33.54032832827903,2,12.0,26.0,2.0
2263.0,119309.66,121.51773992,37.43805668,40.5,247.34,899761.8836233865,4153061.4139881353,0.008,-33.67053734538307,2,12.0,26.0,2.0
2263.0,119309.8,121.5177399,37.43805668,40.5,247.35,899761.8818526808,4153061.413903083,0.008,-33.86388509567706,2,12.0,26.0,2.0
2263.0,119309.94,121.51773987,37.43805668,40.5,247.35,899761.8791966257,4153061.413775503,0.013,-34.0962646720984,2,12.0,26.0,2.0
2263.0,119310.08,121.51773985,37.43805668,40.5,247.35,899761.8774259198,4153061.4136904515,0.009,-34.25163045995529,2,12.0,26.0,2.0
2263.0,119310.22,121.51773986,37.43805669,40.5,247.35,899761.8782579415,4153061.4148432976,0.013,-34.35301839082363,2,12.0,26.0,2.0
2263.0,119310.38,121.51773989,37.4380567,40.49,247.35,899761.8808606646,4153061.416081195,0.009,-34.29893452970918,2,12.0,26.0,2.0
2263.0,119310.53,121.51773994,37.43805673,40.48,247.35,899761.8851274289,4153061.419624787,0.012,-34.44648828348662,2,12.0,26.0,2.0
2263.0,119310.66,121.51773997,37.43805674,40.48,247.35,899761.887730152,4153061.420862686,0.017,-34.39256362016085,2,12.0,26.0,2.0
2263.0,119310.8,121.51774,37.43805676,40.48,247.34,899761.8902795448,4153061.4232109054,0.016,-34.47692884182201,2,12.0,26.0,2.0
2263.0,119310.93,121.51774004,37.43805677,40.48,247.33,899761.8937676221,4153061.4244913314,0.021,-34.30764026941078,2,12.0,26.0,2.0
2263.0,119311.1,121.51774006,37.43805679,40.48,247.25,899761.895431661,4153061.4267970226,0.006,-34.19604556055309,2,12.0,26.0,2.0
2263.0,119311.24,121.51773991,37.43805674,40.47,247.23,899761.8824180414,4153061.4206075277,0.011,-34.390718387376985,2,12.0,26.0,2.0
2263.0,119311.39,121.51773993,37.43805675,40.47,247.23,899761.8841354128,4153061.4218029,0.015,-34.41321941730264,2,12.0,26.0,2.0
2263.0,119311.53,121.51773985,37.43805673,40.46,247.1,899761.8771592586,4153061.4192420505,0.012,-34.175200899514834,2,12.0,26.0,2.0
2263.0,119311.68,121.51773972,37.4380567,40.46,246.46,899761.8658096758,4153061.415358247,0.133,-32.17159182384502,2,12.0,26.0,2.0
2263.0,119311.83,121.51773956,37.43805665,40.46,245.7,899761.851910702,4153061.409126227,0.067,-29.578353495582068,2,12.0,26.0,2.0
2263.0,119311.98,121.51773957,37.43805666,40.46,245.72,899761.8527427239,4153061.4102790733,0.042,-29.758882360939253,2,12.0,26.0,2.0
2263.0,119312.11,121.51773947,37.43805663,40.46,245.75,899761.8440491963,4153061.40652285,0.017,-30.139208997816404,2,12.0,26.0,2.0
2263.0,119312.27,121.51773941,37.43805661,40.46,245.75,899761.838843748,4153061.4040470514,0.014,-30.261912425011715,2,12.0,26.0,2.0
2263.0,119312.4,121.51773941,37.43805661,40.46,245.74,899761.838843748,4153061.4040470514,0.014,-30.222822106138672,2,12.0,26.0,2.0
2263.0,119312.55,121.51773945,37.43805663,40.46,245.72,899761.8422784929,4153061.406437798,0.016,-30.18580461537757,2,12.0,26.0,2.0
2263.0,119312.69,121.51773941,37.43805662,40.45,245.52,899761.8387904158,4153061.4051573714,0.058,-29.54764472032054,2,12.0,26.0,2.0
2263.0,119312.86,121.51773916,37.43805655,40.45,244.19,899761.8170299362,4153061.396321973,0.217,-25.10940452512091,2,12.0,26.0,2.0
2263.0,119313.0,121.51773885,37.43805646,40.45,242.65,899761.7900640061,4153061.385010777,0.221,-19.986822273475163,2,12.0,26.0,2.0
2263.0,119313.17,121.51773846,37.43805633,40.45,240.56,899761.7562285886,4153061.368918092,0.224,-12.630933369741062,2,12.0,26.0,2.0
2263.0,119313.32,121.51773796,37.43805615,40.44,238.55,899761.7129209583,4153061.346806016,0.283,-5.646364006438651,2,12.0,26.0,2.0
2263.0,119313.48,121.51773752,37.43805597,40.44,236.4,899761.6749254406,4153061.324949098,0.255,-5.646364006438651,2,12.0,26.0,2.0
2263.0,119313.61,121.51773718,37.43805582,40.44,234.4,899761.6456234457,4153061.3068484026,0.261,-66.17227376827394,2,12.0,26.0,2.0
2263.0,119313.77,121.51773669,37.4380556,40.44,231.47,899761.6034144978,4153061.280337575,0.291,-57.97464337228266,2,12.0,26.0,2.0
2263.0,119313.92,121.51773622,37.43805537,40.43,228.61,899761.5630295828,4153061.252801478,0.363,-49.68044811723272,2,12.0,26.0,2.0
2263.0,119314.08,121.51773571,37.43805507,40.43,225.16,899761.5194765838,4153061.217323037,0.408,-38.78183908529762,2,12.0,26.0,2.0
2263.0,119314.22,121.5177348,37.43805463,40.44,223.02,899761.4412561457,4153061.1645990657,0.297,-36.07710074928575,2,12.0,25.0,2.0
2263.0,119314.39,121.51773433,37.43805428,40.44,220.32,899761.4015112161,4153061.12373913,0.249,-27.34302143986289,2,12.0,25.0,2.0
2263.0,119314.53,121.51773392,37.43805408,40.43,218.93,899761.3662784187,4153061.099789152,0.182,-24.843476287620813,2,12.0,25.0,2.0
2263.0,119314.68,121.51773348,37.43805383,40.41,216.84,899761.3286562242,4153061.070159996,0.303,-19.57739974351728,2,12.0,25.0,2.0
2263.0,119314.82,121.51773319,37.4380536,40.41,214.86,899761.3042076464,4153061.0433893735,0.208,-13.015393398390747,2,12.0,25.0,2.0
2263.0,119314.97,121.51773287,37.43805336,40.41,212.28,899761.2771563476,4153061.0153808515,0.335,-4.436940841087527,2,12.0,25.0,2.0
2263.0,119315.1,121.51773276,37.43805322,40.41,210.64,899761.2681641213,4153060.999368583,0.21,2.2466778252420743,2,12.0,24.0,2.0
2263.0,119315.26,121.51773256,37.43805298,40.41,208.37,899761.2517370482,4153060.9718703786,0.258,11.356597410256766,2,12.0,26.0,2.0
2263.0,119315.4,121.5177323,37.43805275,40.41,206.0,899761.22994453,4153060.9452273347,0.261,19.707077209846563,2,12.0,26.0,2.0
2263.0,119315.54,121.51773204,37.43805247,40.4,203.21,899761.2084186699,4153060.9130326924,0.361,19.707077209846563,2,12.0,26.0,2.0
2263.0,119315.69,121.51773183,37.43805215,40.4,201.04,899761.191532902,4153060.8766093985,0.292,-13.724463442021484,2,12.0,26.0,2.0
2263.0,119315.85,121.51773164,37.43805183,40.39,198.45,899761.1764178372,4153060.8402711605,0.341,-3.886393443595593,2,12.0,26.0,2.0
2263.0,119315.99,121.51773151,37.43805158,40.4,197.27,899761.1662415629,4153060.8119603177,0.133,0.6532834610421459,2,12.0,26.0,2.0
2263.0,119316.14,121.51773172,37.43805166,40.39,197.3,899761.1844073029,4153060.82173593,0.076,2.6647386754424387,2,12.0,26.0,2.0
2263.0,119316.28,121.51773179,37.43805172,40.39,197.39,899761.1902847749,4153060.8286955324,0.052,2.811682002310544,2,12.0,26.0,2.0
2263.0,119316.42,121.51773185,37.43805173,40.39,197.41,899761.1955435581,4153060.8300610106,0.031,3.403656474408668,2,12.0,26.0,2.0
2263.0,119316.55,121.51773176,37.43805162,40.38,197.39,899761.1881620409,4153060.817464755,0.042,3.0296111256135703,2,12.0,26.0,2.0
2263.0,119316.7,121.51773189,37.43805167,40.38,197.4,899761.1994049584,4153060.823569196,0.025,4.283607834366073,2,12.0,26.0,2.0
2263.0,119316.85,121.51773195,37.43805169,40.38,197.4,899761.204610407,4153060.8260449935,0.027,4.89380040853484,2,12.0,26.0,2.0
2263.0,119317.0,121.51773197,37.43805169,40.38,197.39,899761.206381113,4153060.826130045,0.015,5.176207541606018,2,12.0,26.0,2.0
2263.0,119317.12,121.51773199,37.43805167,40.37,197.39,899761.2082584809,4153060.823994458,0.021,5.538148595103562,2,12.0,26.0,2.0
2263.0,119317.26,121.51773203,37.43805167,40.37,197.39,899761.2117998904,4153060.8241645633,0.015,6.0224490768598615,2,12.0,26.0,2.0
2263.0,119317.41,121.51773204,37.43805166,40.37,197.38,899761.2127385744,4153060.8230967694,0.026,6.2436569370938795,2,12.0,26.0,2.0
2263.0,119317.56,121.51773207,37.43805166,40.37,197.38,899761.2153946322,4153060.8232243485,0.014,6.606328292848643,2,12.0,26.0,2.0
2263.0,119317.68,121.5177321,37.43805166,40.37,197.38,899761.2180506899,4153060.8233519276,0.018,6.968497769978352,2,12.0,26.0,2.0
2263.0,119317.82,121.51773211,37.43805165,40.37,197.38,899761.2189893737,4153060.8222841336,0.014,7.149948753912511,2,12.0,26.0,2.0
2263.0,119317.97,121.51773213,37.43805164,40.36,197.38,899761.2208134095,4153060.8212588653,0.014,7.4521774672004515,2,12.0,26.0,2.0
2263.0,119318.12,121.51773216,37.43805165,40.36,197.38,899761.2234161351,4153060.822496765,0.016,7.7524775636709204,2,12.0,26.0,2.0
2263.0,119318.24,121.51773219,37.43805166,40.36,197.38,899761.2260188606,4153060.823734664,0.011,8.051963529047251,2,12.0,26.0,2.0
2263.0,119318.39,121.51773219,37.43805165,40.36,197.38,899761.2260721928,4153060.8226243434,0.014,8.1133125755651,2,12.0,26.0,2.0
2263.0,119318.53,121.51773222,37.43805168,40.35,197.37,899761.2285682517,4153060.8260828825,0.013,8.329188080999055,2,12.0,26.0,2.0
2263.0,119318.67,121.51773224,37.43805171,40.35,197.37,899761.2301789611,4153060.8294988945,0.015,8.384699873713028,2,12.0,26.0,2.0
2263.0,119318.8,121.51773223,37.4380517,40.35,197.37,899761.2293469392,4153060.8283460485,0.011,8.326345801893078,2,12.0,26.0,2.0
2263.0,119318.94,121.51773224,37.43805168,40.34,197.37,899761.2303389574,4153060.826167935,0.012,8.568734557454388,2,12.0,26.0,2.0
2263.0,119319.08,121.51773225,37.43805168,40.34,197.37,899761.2312243094,4153060.826210461,0.013,8.688421606009545,2,12.0,26.0,2.0
2263.0,119319.22,121.51773224,37.43805166,40.34,197.37,899761.2304456218,4153060.823947295,0.013,8.691819457755013,2,12.0,26.0,2.0
2263.0,119319.37,121.51773224,37.43805163,40.34,197.37,899761.2306056183,4153060.8206163347,0.015,8.877042088990533,2,12.0,26.0,2.0
2263.0,119319.54,121.51773225,37.43805162,40.34,197.37,899761.2315443023,4153060.819548541,0.018,9.059002667480035,2,12.0,26.0,2.0
2263.0,119319.68,121.51773226,37.43805162,40.33,197.38,899761.2324296541,4153060.819591067,0.014,9.139088408167188,2,12.0,26.0,2.0
2263.0,119319.83,121.51773225,37.4380516,40.33,197.38,899761.2316509665,4153060.817327901,0.02,9.14325101793249,2,12.0,26.0,2.0
2263.0,119319.97,121.51773227,37.43805161,40.33,197.38,899761.2333683381,4153060.8185232733,0.031,9.321201763661024,2,12.0,26.0,2.0
2263.0,119320.14,121.51773224,37.43805152,40.33,197.43,899761.2311922722,4153060.8084028144,0.105,9.32289132125136,2,12.0,26.0,2.0
2263.0,119320.28,121.51773218,37.43805133,40.32,197.52,899761.2268934678,4153060.787051576,0.199,9.438186492309738,2,12.0,26.0,2.0
