GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283,553418.21,121.51342617,37.43350115,45.53,23.25,7.2792,8,7.7890625,10
2283,553418.3,121.51342682,37.43350254,45.53,23,7.3044,8,7.8125,10
2283,553418.41,121.51342779,37.43350444,45.53,22.8,7.182,8,7.75,10
2283,553418.51,121.51342911,37.43350681,45.53,22.69,7.1604,8,7.7890625,10
2283,553418.61,121.51343,37.43350855,45.53,22.54,7.4088,8,7.734375,10
2283,553418.71,121.51343062,37.43350988,45.53,22.28,7.65,8,7.8125,10
2283,553418.81,121.51343147,37.43351159,45.54,22,7.6068,8,7.828125,10
2283,553418.91,121.51343234,37.43351333,45.54,21.74,7.0776,8,7.75,10
2283,553419.01,121.51343321,37.43351503,45.54,21.62,6.8652,8,7.71875,10
2283,553419.11,121.51343445,37.43351736,45.54,21.52,7.1604,8,7.734375,10
2283,553419.21,121.5134353,37.4335191,45.54,21.39,7.4232,8,7.7734375,10
2283,553419.31,121.51343598,37.4335206,45.54,21.29,7.5384,8,7.8125,10
2283,553419.41,121.51343672,37.43352226,45.54,21.19,7.3872,8,7.8125,10
2283,553419.51,121.51343755,37.43352402,45.55,21.13,7.4412,8,7.7734375,10
2283,553419.61,121.51343837,37.43352571,45.55,21.03,7.3296,8,7.7734375,10
2283,553419.71,121.51343938,37.43352772,45.55,20.97,7.2324,8,7.828125,10
2283,553419.81,121.51344024,37.43352944,45.56,20.94,7.29,8,7.828125,10
2283,553419.91,121.51344123,37.43353141,45.56,20.95,7.3836,8,7.7890625,10
2283,553420,121.51344193,37.43353295,45.56,20.93,7.5456,8,7.7734375,10
2283,553420.11,121.51344283,37.43353481,45.56,20.94,7.4268,8,7.7734375,10
2283,553420.21,121.51344365,37.43353655,45.56,20.91,7.5708,8,7.7734375,10
2283,553420.31,121.51344422,37.43353791,45.56,20.79,7.5024,8,7.828125,10
2283,553420.41,121.51344501,37.43353963,45.56,20.72,7.3008,8,7.8125,10
2283,553420.52,121.51344606,37.43354185,45.57,20.69,7.2396,8,7.7734375,10
2283,553420.61,121.51344681,37.43354342,45.57,20.73,7.2576,8,7.71875,10
2283,553420.72,121.51344782,37.43354561,45.57,20.71,7.3944,8,7.734375,10
2283,553420.81,121.51344847,37.43354712,45.57,20.64,7.326,8,7.7890625,10
2283,553420.91,121.51344936,37.43354887,45.57,20.7,7.272,8,7.75,10
2283,553421.01,121.51345016,37.43355057,45.58,20.77,7.4952,8,7.6953125,10
